C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\18\loadapp_2025-12-16_14-36-10-902.load
Comment s18w
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.000	99.900	99.900	185.000	384.800	0.000	150.000	112.200	120.000	382.200	0.000		
0.010	99.900	99.900	185.000	384.800	0.010	150.000	112.200	120.000	382.200	0.010		
0.020	99.900	99.900	182.040	381.840	0.020	147.000	112.200	124.800	384.000	0.020		
0.030	99.900	99.900	182.040	381.840	0.030	150.000	112.200	122.400	384.600	0.030		
0.040	99.900	99.900	182.040	381.840	0.040	147.000	109.800	124.800	381.600	0.040		
0.050	99.900	99.900	182.040	381.840	0.050	150.000	112.200	124.800	387.000	0.050		
0.060	99.900	99.900	182.040	381.840	0.060	150.000	112.200	124.800	387.000	0.060		
0.070	96.940	99.900	182.040	378.880	0.070	150.000	114.600	124.800	389.400	0.070		
0.080	99.900	99.900	179.820	379.620	0.080	150.000	114.600	124.800	389.400	0.080		
0.090	99.900	99.900	179.820	379.620	0.090	150.000	114.600	127.200	391.800	0.090		
0.100	102.120	99.900	179.820	381.840	0.100	150.000	114.600	127.200	391.800	0.100		
0.110	99.900	99.900	179.820	379.620	0.110	150.000	114.600	129.600	394.200	0.110		
0.120	99.900	99.900	176.860	376.660	0.120	150.000	117.000	129.600	396.600	0.120		
0.130	102.120	99.900	176.860	378.880	0.130	147.000	117.000	129.600	393.600	0.130		
0.140	102.120	99.900	174.640	376.660	0.140	147.000	117.000	132.000	396.000	0.140		
0.150	102.120	102.120	174.640	378.880	0.150	147.000	117.000	132.000	396.000	0.150		
0.160	102.120	99.360	172.500	373.980	0.160	145.000	117.160	134.560	396.720	0.160		
0.170	104.880	99.360	172.500	376.740	0.170	142.100	117.160	134.560	393.820	0.170		
0.180	104.880	102.120	172.500	379.500	0.180	142.100	117.160	134.560	393.820	0.180		
0.190	104.880	102.120	169.740	376.740	0.190	139.780	117.160	137.460	394.400	0.190		
0.200	106.950	102.120	169.740	378.810	0.200	139.780	117.160	137.460	394.400	0.200		
0.210	106.950	102.120	166.980	376.050	0.210	137.460	117.160	137.460	392.080	0.210		
0.220	106.950	102.120	166.980	376.050	0.220	134.560	119.480	139.780	393.820	0.220		
0.230	106.950	102.120	164.910	373.980	0.230	137.460	117.160	137.460	392.080	0.230		
0.240	109.710	102.120	164.910	376.740	0.240	134.560	117.160	137.460	389.180	0.240		
0.250	106.950	102.120	164.910	373.980	0.250	134.560	117.160	137.460	389.180	0.250		
0.260	109.710	104.880	164.910	379.500	0.260	134.560	117.160	137.460	389.180	0.260		
0.270	109.710	102.120	164.910	376.740	0.270	134.560	117.160	137.460	389.180	0.270		
0.280	109.710	102.120	164.910	376.740	0.280	132.240	117.160	139.780	389.180	0.280		
0.290	106.950	102.120	164.910	373.980	0.290	132.240	119.480	139.780	391.500	0.290		
0.300	109.710	102.120	164.910	376.740	0.300	134.560	117.160	139.780	391.500	0.300		
0.310	109.880	104.520	164.820	379.220	0.310	134.560	119.480	139.780	393.820	0.310		
0.320	109.880	101.840	164.820	376.540	0.320	134.560	119.480	137.460	391.500	0.320		
0.330	109.880	104.520	164.820	379.220	0.330	134.560	119.480	137.460	391.500	0.330		
0.340	109.880	104.520	164.820	379.220	0.340	134.560	119.480	139.780	393.820	0.340		
0.350	109.880	101.840	167.500	379.220	0.350	134.560	119.480	137.460	391.500	0.350		
0.360	109.880	104.520	167.500	381.900	0.360	134.560	119.480	139.780	393.820	0.360		
0.370	111.890	104.520	164.820	381.230	0.370	134.560	117.160	139.780	391.500	0.370		
0.380	111.890	104.520	164.820	381.230	0.380	132.240	119.480	139.780	391.500	0.380		
0.390	111.890	104.520	164.820	381.230	0.390	132.240	119.480	142.100	393.820	0.390		
0.400	111.890	104.520	164.820	381.230	0.400	132.240	119.480	142.100	393.820	0.400		
0.410	111.890	104.520	162.140	378.550	0.410	129.920	119.480	142.100	391.500	0.410		
0.420	111.890	104.520	162.140	378.550	0.420	129.920	119.480	139.780	389.180	0.420		
0.430	111.890	104.520	164.820	381.230	0.430	129.920	119.480	142.100	391.500	0.430		
0.440	111.890	104.520	162.140	378.550	0.440	129.920	122.380	145.000	397.300	0.440		
0.450	111.890	104.520	162.140	378.550	0.450	129.920	122.380	145.000	397.300	0.450		
0.460	112.450	104.650	162.500	379.600	0.460	129.780	122.220	144.900	396.900	0.460		
0.470	114.400	104.650	159.900	378.950	0.470	127.260	122.220	147.420	396.900	0.470		
0.480	112.450	104.650	159.900	377.000	0.480	127.260	122.220	147.420	396.900	0.480		
0.490	114.400	104.650	157.300	376.350	0.490	124.740	124.740	147.420	396.900	0.490		
0.500	117.000	104.650	157.300	378.950	0.500	124.740	124.740	149.940	399.420	0.500		
0.510	114.400	107.250	157.300	378.950	0.510	122.220	124.740	149.940	396.900	0.510		
0.520	117.000	107.250	157.300	381.550	0.520	122.220	124.740	152.460	399.420	0.520		
0.530	117.000	104.650	154.700	376.350	0.530	122.220	124.740	152.460	399.420	0.530		
0.540	117.000	104.650	154.700	376.350	0.540	122.220	124.740	152.460	399.420	0.540		
0.550	119.600	104.650	152.100	376.350	0.550	122.220	124.740	152.460	399.420	0.550		
0.560	119.600	104.650	152.100	376.350	0.560	119.700	124.740	154.980	399.420	0.560		
0.570	119.600	107.250	152.100	378.950	0.570	119.700	124.740	154.980	399.420	0.570		
0.580	119.600	107.250	149.500	376.350	0.580	119.700	127.260	157.500	404.460	0.580		
0.590	122.200	107.250	149.500	378.950	0.590	119.700	124.740	154.980	399.420	0.590		
0.600	119.600	107.250	149.500	376.350	0.600	119.700	124.740	154.980	399.420	0.600		
0.610	122.400	107.400	150.000	379.800	0.610	117.000	127.400	159.900	404.300	0.610		
0.620	122.400	107.400	150.000	379.800	0.620	117.000	127.400	157.300	401.700	0.620		
0.630	122.400	107.400	150.000	379.800	0.630	119.600	127.400	159.900	406.900	0.630		
0.640	122.400	107.400	150.000	379.800	0.640	117.000	127.400	157.300	401.700	0.640		
0.650	122.400	107.400	147.000	376.800	0.650	117.000	127.400	159.900	404.300	0.650		
0.660	124.800	107.400	147.000	379.200	0.660	117.000	127.400	159.900	404.300	0.660		
0.670	124.800	107.400	147.000	379.200	0.670	117.000	127.400	159.900	404.300	0.670		
0.680	124.800	109.800	147.000	381.600	0.680	117.000	130.000	162.500	409.500	0.680		
0.690	124.800	109.800	147.000	381.600	0.690	114.400	127.400	159.900	401.700	0.690		
0.700	124.800	107.400	147.000	379.200	0.700	114.400	127.400	162.500	404.300	0.700		
0.710	124.800	107.400	144.600	376.800	0.710	114.400	127.400	162.500	404.300	0.710		
0.720	124.800	107.400	144.600	376.800	0.720	114.400	124.800	159.900	399.100	0.720		
0.730	124.800	107.400	144.600	376.800	0.730	114.400	127.400	162.500	404.300	0.730		
0.740	124.800	107.400	144.600	376.800	0.740	114.400	127.400	162.500	404.300	0.740		
0.750	127.200	107.400	144.600	379.200	0.750	114.400	127.400	159.900	401.700	0.750		
0.760	124.490	107.380	144.550	376.420	0.760	114.400	127.400	162.500	404.300	0.760		
0.770	124.490	109.740	144.550	378.780	0.770	114.400	124.800	162.500	401.700	0.770		
0.780	127.440	107.380	144.550	379.370	0.780	114.400	127.400	162.500	404.300	0.780		
0.790	124.490	107.380	142.190	374.060	0.790	114.400	127.400	159.900	401.700	0.790		
0.800	124.490	109.740	144.550	378.780	0.800	114.400	127.400	162.500	404.300	0.800		
0.810	127.440	107.380	144.550	379.370	0.810	114.400	127.400	162.500	404.300	0.810		
0.820	124.490	109.740	144.550	378.780	0.820	114.400	127.400	162.500	404.300	0.820		
0.830	127.440	107.380	144.550	379.370	0.830	114.400	127.400	162.500	404.300	0.830		
0.840	124.490	109.740	144.550	378.780	0.840	117.000	127.400	159.900	404.300	0.840		
0.850	124.490	109.740	144.550	378.780	0.850	117.000	127.400	159.900	404.300	0.850		
0.860	124.490	109.740	144.550	378.780	0.860	117.000	127.400	162.500	406.900	0.860		
0.870	124.490	107.380	144.550	376.420	0.870	117.000	127.400	162.500	406.900	0.870		
0.880	124.490	107.380	147.500	379.370	0.880	114.400	127.400	159.900	401.700	0.880		
0.890	124.490	107.380	147.500	379.370	0.890	117.000	127.400	159.900	404.300	0.890		
0.900	124.490	107.380	147.500	379.370	0.900	114.400	127.400	159.900	401.700	0.900		
0.910	124.800	109.800	147.000	381.600	0.910	117.120	127.360	160.000	404.480	0.910		
0.920	124.800	107.400	147.000	379.200	0.920	117.120	127.360	160.000	404.480	0.920		
0.930	124.800	107.400	147.000	379.200	0.930	114.560	124.800	157.440	396.800	0.930		
0.940	122.400	107.400	147.000	376.800	0.940	114.560	124.800	157.440	396.800	0.940		
0.950	122.400	107.400	147.000	376.800	0.950	114.560	124.800	157.440	396.800	0.950		
0.960	122.400	107.400	147.000	376.800	0.960	114.560	124.800	157.440	396.800	0.960		
0.970	122.400	107.400	147.000	376.800	0.970	117.120	124.800	157.440	399.360	0.970		
0.980	122.400	107.400	150.000	379.800	0.980	117.120	124.800	157.440	399.360	0.980		
