C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\18\loadapp_2025-12-16_14-28-42-882.load
Comment s18w crashed 3
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.850	764.720	91.640	0.000	856.360	4.850	34.000	4.080	0.000	38.080	4.850		
4.860	777.360	85.320	0.000	862.680	4.860	72.080	6.800	0.000	78.880	4.860		
4.870	786.840	79.000	0.000	865.840	4.870	129.200	6.800	0.000	136.000	4.870		
4.880	790.000	69.520	0.000	859.520	4.880	186.320	9.520	0.000	195.840	4.880		
4.890	783.680	66.360	0.000	850.040	4.890	231.200	12.240	0.000	243.440	4.890		
4.900	764.720	60.040	0.000	824.760	4.900	269.280	19.040	0.000	288.320	4.900		
4.910	739.440	56.880	0.000	796.320	4.910	308.720	27.200	4.080	340.000	4.910		
4.920	697.500	47.430	0.000	744.930	4.920	334.560	44.880	9.520	388.960	4.920		
4.930	641.700	44.640	0.000	686.340	4.930	340.000	66.640	21.760	428.400	4.930		
4.940	574.740	36.270	0.000	611.010	4.940	334.560	78.880	34.000	447.440	4.940		
4.950	493.830	27.900	0.000	521.730	4.950	325.000	98.800	49.400	473.200	4.950		
4.960	401.760	19.530	0.000	421.290	4.960	322.400	114.400	68.900	505.700	4.960		
4.970	304.110	11.160	0.000	315.270	4.970	325.000	130.000	84.500	539.500	4.970		
4.980	212.040	0.000	0.000	212.040	4.980	325.000	146.900	101.400	573.300	4.980		
4.990	133.920	0.000	0.000	133.920	4.990	325.000	162.500	117.000	604.500	4.990		
5.000	80.910	0.000	0.000	80.910	5.000	325.000	176.800	136.500	638.300	5.000		
5.010	47.430	0.000	0.000	47.430	5.010	319.800	192.400	154.700	666.900	5.010		
5.020	25.110	0.000	0.000	25.110	5.020	314.600	206.700	169.000	690.300	5.020		
5.030	19.530	0.000	0.000	19.530	5.030	304.200	222.300	189.800	716.300	5.030		
5.040	13.950	0.000	0.000	13.950	5.040	292.500	234.000	206.700	733.200	5.040		
5.050	8.370	0.000	0.000	8.370	5.050	274.300	244.400	224.900	743.600	5.050		
5.060	8.370	0.000	0.000	8.370	5.060	260.000	252.200	244.400	756.600	5.060		
5.070	7.500	0.000	0.000	7.500	5.070	236.600	260.000	261.300	757.900	5.070		
5.080	7.500	0.000	0.000	7.500	5.080	214.500	261.300	279.500	755.300	5.080		
5.090	4.980	0.000	0.000	4.980	5.090	184.600	261.300	296.400	742.300	5.090		
5.100	4.980	0.000	0.000	4.980	5.100	154.080	258.940	316.720	729.740	5.100		
5.110	4.980	0.000	0.000	4.980	5.110	128.400	256.800	333.840	719.040	5.110		
5.120	2.490	0.000	0.000	2.490	5.120	109.140	254.660	353.100	716.900	5.120		
5.130	2.490	0.000	0.000	2.490	5.130	92.020	248.240	372.360	712.620	5.130		
5.140	2.490	0.000	0.000	2.490	5.140	77.040	241.820	391.620	710.480	5.140		
5.150	2.490	0.000	0.000	2.490	5.150	64.200	233.260	408.740	706.200	5.150		
5.160	2.490	0.000	0.000	2.490	5.160	53.500	226.840	423.720	704.060	5.160		
5.170	2.490	0.000	0.000	2.490	5.170	47.080	218.280	440.840	706.200	5.170		
5.180	0.000	0.000	0.000	0.000	5.180	38.520	209.720	455.820	704.060	5.180		
5.190	0.000	0.000	0.000	0.000	5.190	34.240	199.020	466.520	699.780	5.190		
5.200	0.000	0.000	0.000	0.000	5.200	29.960	190.460	479.360	699.780	5.200		
5.210	0.000	0.000	0.000	0.000	5.210	23.540	179.760	494.340	697.640	5.210		
5.220	0.000	0.000	0.000	0.000	5.220	19.260	171.200	507.180	697.640	5.220		
5.230	0.000	0.000	0.000	0.000	5.230	10.700	164.780	522.160	697.640	5.230		
5.240	0.000	0.000	0.000	0.000	5.240	8.560	158.360	535.000	701.920	5.240		
5.250	0.000	0.000	0.000	0.000	5.250	6.720	151.200	547.680	705.600	5.250		
5.260	0.000	0.000	0.000	0.000	5.260	3.360	144.480	564.480	712.320	5.260		
5.270	0.000	0.000	0.000	0.000	5.270	0.000	137.760	574.560	712.320	5.270		
5.280	0.000	0.000	0.000	0.000	5.280	0.000	134.400	584.640	719.040	5.280		
5.290	0.000	0.000	0.000	0.000	5.290	0.000	131.040	598.080	729.120	5.290		
5.300	0.000	0.000	0.000	0.000	5.300	0.000	124.320	614.880	739.200	5.300		
5.310	0.000	0.000	0.000	0.000	5.310	0.000	120.960	628.320	749.280	5.310		
5.320	0.000	2.500	0.000	2.500	5.320	0.000	117.600	648.480	766.080	5.320		
5.330	0.000	0.000	0.000	0.000	5.330	0.000	114.240	672.000	786.240	5.330		
5.340	0.000	0.000	0.000	0.000	5.340	0.000	114.240	692.160	806.400	5.340		
5.350	0.000	2.500	0.000	2.500	5.350	0.000	110.880	719.040	829.920	5.350		
5.360	0.000	2.500	0.000	2.500	5.360	0.000	107.520	749.280	856.800	5.360		
5.370	1.420	1.420	0.000	2.840	5.370	0.000	104.160	779.520	883.680	5.370		
5.380	1.420	1.420	0.000	2.840	5.380	0.000	100.800	809.760	910.560	5.380		
5.390	4.260	1.420	0.000	5.680	5.390	0.000	94.080	840.000	934.080	5.390		
5.400	1.420	1.420	0.000	2.840	5.400	0.000	90.000	867.600	957.600	5.400		
5.410	1.420	1.420	0.000	2.840	5.410	0.000	86.400	885.600	972.000	5.410		
