timestamp, trial, HMD_x, HMD_y,HMD_z
381.166,10,-39.8139,1.8176,-1.3812
381.175,10,-39.8137,1.8176,-1.3810
381.182,10,-39.8134,1.8175,-1.3808
381.191,10,-39.8132,1.8174,-1.3806
381.202,10,-39.8130,1.8174,-1.3804
381.217,10,-39.8129,1.8174,-1.3802
381.232,10,-39.8128,1.8173,-1.3801
381.243,10,-39.8126,1.8172,-1.3799
381.250,10,-39.8124,1.8172,-1.3797
381.257,10,-39.8123,1.8172,-1.3795
381.268,10,-39.8121,1.8172,-1.3794
381.279,10,-39.8120,1.8172,-1.3793
381.290,10,-39.8119,1.8171,-1.3791
381.301,10,-39.8118,1.8171,-1.3790
381.313,10,-39.8118,1.8172,-1.3788
381.323,10,-39.8116,1.8171,-1.3786
381.335,10,-39.8115,1.8171,-1.3785
381.346,10,-39.8114,1.8172,-1.3784
381.357,10,-39.8114,1.8172,-1.3781
381.371,10,-39.8114,1.8172,-1.3779
381.388,10,-39.8114,1.8171,-1.3775
381.398,10,-39.8113,1.8171,-1.3773
381.413,10,-39.8112,1.8171,-1.3770
381.424,10,-39.8113,1.8171,-1.3767
381.435,10,-39.8113,1.8171,-1.3765
381.446,10,-39.8115,1.8171,-1.3761
381.457,10,-39.8116,1.8172,-1.3758
381.468,10,-39.8116,1.8172,-1.3755
381.479,10,-39.8117,1.8171,-1.3751
381.491,10,-39.8117,1.8172,-1.3747
381.502,10,-39.8117,1.8172,-1.3742
381.513,10,-39.8118,1.8171,-1.3738
381.524,10,-39.8119,1.8172,-1.3735
381.535,10,-39.8119,1.8172,-1.3731
381.546,10,-39.8120,1.8172,-1.3727
381.557,10,-39.8121,1.8172,-1.3723
381.568,10,-39.8121,1.8172,-1.3719
381.579,10,-39.8121,1.8173,-1.3715
381.590,10,-39.8122,1.8173,-1.3711
381.602,10,-39.8122,1.8174,-1.3707
381.613,10,-39.8123,1.8174,-1.3703
381.624,10,-39.8123,1.8174,-1.3698
381.635,10,-39.8124,1.8175,-1.3693
381.646,10,-39.8123,1.8175,-1.3688
381.657,10,-39.8123,1.8176,-1.3683
381.668,10,-39.8122,1.8177,-1.3677
381.679,10,-39.8122,1.8178,-1.3672
381.690,10,-39.8122,1.8178,-1.3666
381.701,10,-39.8122,1.8179,-1.3660
381.713,10,-39.8121,1.8180,-1.3654
381.723,10,-39.8120,1.8181,-1.3648
381.735,10,-39.8119,1.8182,-1.3642
381.746,10,-39.8119,1.8182,-1.3635
381.757,10,-39.8117,1.8183,-1.3628
381.768,10,-39.8116,1.8183,-1.3621
381.780,10,-39.8114,1.8184,-1.3613
381.791,10,-39.8113,1.8184,-1.3605
381.803,10,-39.8110,1.8185,-1.3597
381.814,10,-39.8107,1.8186,-1.3589
381.826,10,-39.8104,1.8186,-1.3580
381.837,10,-39.8100,1.8187,-1.3571
381.849,10,-39.8096,1.8187,-1.3563
381.860,10,-39.8091,1.8188,-1.3553
381.871,10,-39.8087,1.8188,-1.3543
381.883,10,-39.8082,1.8188,-1.3533
381.893,10,-39.8078,1.8189,-1.3523
381.905,10,-39.8073,1.8188,-1.3512
381.916,10,-39.8070,1.8188,-1.3501
381.927,10,-39.8065,1.8187,-1.3490
381.938,10,-39.8060,1.8186,-1.3479
381.949,10,-39.8055,1.8186,-1.3468
381.960,10,-39.8051,1.8185,-1.3456
381.972,10,-39.8045,1.8185,-1.3444
381.983,10,-39.8040,1.8183,-1.3432
381.993,10,-39.8034,1.8182,-1.3419
382.005,10,-39.8027,1.8181,-1.3406
382.016,10,-39.8021,1.8179,-1.3393
382.027,10,-39.8014,1.8179,-1.3380
382.038,10,-39.8008,1.8178,-1.3366
382.050,10,-39.8002,1.8177,-1.3352
382.061,10,-39.7996,1.8175,-1.3338
382.072,10,-39.7990,1.8174,-1.3323
382.083,10,-39.7984,1.8173,-1.3309
382.094,10,-39.7977,1.8171,-1.3294
382.105,10,-39.7971,1.8169,-1.3280
382.116,10,-39.7965,1.8168,-1.3264
382.127,10,-39.7960,1.8166,-1.3250
382.138,10,-39.7954,1.8164,-1.3234
382.149,10,-39.7948,1.8162,-1.3218
382.160,10,-39.7941,1.8162,-1.3202
382.172,10,-39.7935,1.8160,-1.3186
382.183,10,-39.7927,1.8158,-1.3169
382.193,10,-39.7920,1.8156,-1.3152
382.205,10,-39.7914,1.8153,-1.3136
382.214,10,-39.7907,1.8151,-1.3119
382.226,10,-39.7901,1.8149,-1.3102
382.237,10,-39.7895,1.8146,-1.3085
382.247,10,-39.7888,1.8144,-1.3069
382.259,10,-39.7882,1.8140,-1.3052
382.270,10,-39.7875,1.8137,-1.3036
382.281,10,-39.7867,1.8133,-1.3019
382.292,10,-39.7859,1.8130,-1.3003
382.303,10,-39.7850,1.8128,-1.2987
382.315,10,-39.7842,1.8125,-1.2971
382.326,10,-39.7833,1.8122,-1.2957
382.337,10,-39.7824,1.8121,-1.2943
382.348,10,-39.7816,1.8119,-1.2931
382.359,10,-39.7806,1.8117,-1.2920
382.370,10,-39.7797,1.8115,-1.2909
382.381,10,-39.7788,1.8113,-1.2900
382.392,10,-39.7778,1.8111,-1.2890
382.403,10,-39.7769,1.8109,-1.2883
382.414,10,-39.7759,1.8107,-1.2877
382.425,10,-39.7748,1.8104,-1.2872
382.437,10,-39.7737,1.8103,-1.2868
382.447,10,-39.7726,1.8103,-1.2865
382.458,10,-39.7717,1.8104,-1.2864
382.469,10,-39.7706,1.8104,-1.2864
382.481,10,-39.7697,1.8103,-1.2865
382.492,10,-39.7687,1.8102,-1.2866
382.503,10,-39.7676,1.8101,-1.2868
382.514,10,-39.7665,1.8101,-1.2870
382.525,10,-39.7654,1.8100,-1.2875
382.537,10,-39.7643,1.8100,-1.2879
382.547,10,-39.7633,1.8100,-1.2884
382.558,10,-39.7625,1.8099,-1.2890
382.570,10,-39.7616,1.8097,-1.2897
382.581,10,-39.7607,1.8096,-1.2903
382.592,10,-39.7598,1.8094,-1.2909
382.603,10,-39.7588,1.8092,-1.2915
382.614,10,-39.7580,1.8090,-1.2923
382.626,10,-39.7570,1.8088,-1.2930
382.637,10,-39.7560,1.8086,-1.2937
382.648,10,-39.7551,1.8084,-1.2945
382.660,10,-39.7542,1.8083,-1.2953
382.671,10,-39.7532,1.8081,-1.2961
382.682,10,-39.7524,1.8079,-1.2968
382.692,10,-39.7515,1.8077,-1.2976
382.703,10,-39.7507,1.8074,-1.2984
382.715,10,-39.7498,1.8071,-1.2992
382.726,10,-39.7490,1.8067,-1.3001
382.737,10,-39.7482,1.8064,-1.3010
382.748,10,-39.7475,1.8060,-1.3019
382.760,10,-39.7468,1.8054,-1.3028
382.770,10,-39.7463,1.8047,-1.3037
382.781,10,-39.7460,1.8039,-1.3046
382.793,10,-39.7458,1.8028,-1.3056
382.804,10,-39.7458,1.8016,-1.3067
382.815,10,-39.7458,1.8005,-1.3079
382.826,10,-39.7460,1.7993,-1.3090
382.837,10,-39.7458,1.7991,-1.3101
382.848,10,-39.7443,1.8025,-1.3111
382.858,10,-39.7437,1.8077,-1.3123
382.869,10,-39.7433,1.8110,-1.3137
382.880,10,-39.7427,1.8128,-1.3152
382.892,10,-39.7421,1.8127,-1.3166
382.903,10,-39.7415,1.8121,-1.3180
382.914,10,-39.7411,1.8121,-1.3194
382.925,10,-39.7409,1.8125,-1.3208
382.936,10,-39.7410,1.8132,-1.3222
382.947,10,-39.7410,1.8137,-1.3236
382.958,10,-39.7410,1.8140,-1.3247
382.969,10,-39.7410,1.8138,-1.3260
382.980,10,-39.7409,1.8136,-1.3274
382.992,10,-39.7405,1.8135,-1.3286
383.003,10,-39.7400,1.8130,-1.3296
383.014,10,-39.7396,1.8129,-1.3308
383.025,10,-39.7392,1.8131,-1.3320
383.036,10,-39.7388,1.8135,-1.3333
383.047,10,-39.7382,1.8139,-1.3347
383.059,10,-39.7376,1.8146,-1.3359
383.070,10,-39.7370,1.8150,-1.3371
383.081,10,-39.7362,1.8153,-1.3381
383.092,10,-39.7356,1.8157,-1.3391
383.104,10,-39.7351,1.8159,-1.3399
383.115,10,-39.7345,1.8164,-1.3409
