timestamp, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
22.959,1,-39.7946,1.8148,-1.3929
23.054,1,-39.7957,1.8158,-1.3930
23.082,1,-39.7967,1.8171,-1.3935
23.111,1,-39.7969,1.8177,-1.3935
23.124,1,-39.7971,1.8184,-1.3933
23.134,1,-39.7971,1.8186,-1.3933
23.145,1,-39.7972,1.8188,-1.3933
23.161,1,-39.7971,1.8190,-1.3932
23.177,1,-39.7969,1.8193,-1.3932
23.188,1,-39.7967,1.8197,-1.3929
23.200,1,-39.7966,1.8198,-1.3928
23.219,1,-39.7963,1.8198,-1.3926
23.233,1,-39.7960,1.8198,-1.3925
23.245,1,-39.7959,1.8199,-1.3924
23.256,1,-39.7956,1.8199,-1.3922
23.268,1,-39.7953,1.8198,-1.3921
23.279,1,-39.7949,1.8197,-1.3919
23.292,1,-39.7946,1.8195,-1.3918
23.303,1,-39.7942,1.8193,-1.3917
23.315,1,-39.7935,1.8191,-1.3913
23.327,1,-39.7931,1.8189,-1.3911
23.341,1,-39.7927,1.8187,-1.3909
23.353,1,-39.7923,1.8184,-1.3906
23.366,1,-39.7920,1.8182,-1.3905
23.377,1,-39.7915,1.8179,-1.3902
23.389,1,-39.7911,1.8177,-1.3899
23.405,1,-39.7903,1.8173,-1.3893
23.425,1,-39.7898,1.8169,-1.3889
23.436,1,-39.7893,1.8166,-1.3886
23.447,1,-39.7888,1.8163,-1.3880
23.458,1,-39.7879,1.8158,-1.3872
23.469,1,-39.7873,1.8155,-1.3867
23.485,1,-39.7867,1.8150,-1.3861
23.496,1,-39.7861,1.8146,-1.3855
23.508,1,-39.7856,1.8141,-1.3850
23.519,1,-39.7850,1.8137,-1.3843
23.530,1,-39.7844,1.8133,-1.3836
23.541,1,-39.7837,1.8129,-1.3829
23.552,1,-39.7831,1.8125,-1.3822
23.563,1,-39.7825,1.8120,-1.3814
23.574,1,-39.7818,1.8116,-1.3805
23.584,1,-39.7811,1.8111,-1.3796
23.595,1,-39.7805,1.8106,-1.3786
23.607,1,-39.7797,1.8101,-1.3775
23.618,1,-39.7790,1.8096,-1.3764
23.629,1,-39.7784,1.8091,-1.3751
23.640,1,-39.7777,1.8086,-1.3739
23.651,1,-39.7771,1.8081,-1.3725
23.662,1,-39.7765,1.8076,-1.3712
23.673,1,-39.7758,1.8071,-1.3697
23.685,1,-39.7752,1.8067,-1.3681
23.696,1,-39.7746,1.8061,-1.3665
23.707,1,-39.7739,1.8056,-1.3650
23.718,1,-39.7732,1.8051,-1.3633
23.730,1,-39.7727,1.8047,-1.3616
23.741,1,-39.7721,1.8043,-1.3598
23.752,1,-39.7715,1.8039,-1.3580
23.764,1,-39.7709,1.8036,-1.3561
23.775,1,-39.7703,1.8034,-1.3541
23.787,1,-39.7697,1.8030,-1.3520
23.799,1,-39.7691,1.8028,-1.3500
23.809,1,-39.7685,1.8025,-1.3480
23.820,1,-39.7679,1.8022,-1.3459
23.831,1,-39.7674,1.8020,-1.3438
23.842,1,-39.7668,1.8017,-1.3417
23.853,1,-39.7662,1.8015,-1.3396
23.865,1,-39.7657,1.8013,-1.3373
23.876,1,-39.7651,1.8010,-1.3351
23.887,1,-39.7646,1.8006,-1.3329
23.899,1,-39.7641,1.8005,-1.3306
23.913,1,-39.7636,1.8003,-1.3283
23.926,1,-39.7629,1.8002,-1.3260
23.938,1,-39.7618,1.7997,-1.3214
23.949,1,-39.7611,1.7993,-1.3192
23.964,1,-39.7604,1.7988,-1.3169
23.976,1,-39.7598,1.7983,-1.3147
23.987,1,-39.7590,1.7979,-1.3125
23.999,1,-39.7583,1.7977,-1.3104
24.012,1,-39.7576,1.7976,-1.3084
24.029,1,-39.7569,1.7974,-1.3065
24.044,1,-39.7547,1.7967,-1.3008
24.055,1,-39.7539,1.7963,-1.2992
24.072,1,-39.7532,1.7960,-1.2981
24.086,1,-39.7526,1.7957,-1.2969
24.098,1,-39.7520,1.7955,-1.2958
24.110,1,-39.7514,1.7953,-1.2947
