timestamp, trial, HMD_x, HMD_y,HMD_z
# --- Trial 1 start ---
686.439,1,-39.8433,1.8129,-1.4136
686.454,1,-39.8435,1.8130,-1.4137
686.461,1,-39.8437,1.8129,-1.4137
686.468,1,-39.8439,1.8130,-1.4137
686.479,1,-39.8441,1.8130,-1.4137
686.491,1,-39.8443,1.8130,-1.4137
686.505,1,-39.8445,1.8130,-1.4135
686.522,1,-39.8448,1.8130,-1.4135
686.531,1,-39.8450,1.8130,-1.4134
686.538,1,-39.8452,1.8130,-1.4134
686.545,1,-39.8453,1.8130,-1.4133
686.570,1,-39.8454,1.8130,-1.4131
686.578,1,-39.8458,1.8130,-1.4130
686.586,1,-39.8460,1.8130,-1.4129
686.601,1,-39.8461,1.8130,-1.4127
686.611,1,-39.8462,1.8129,-1.4126
686.622,1,-39.8464,1.8129,-1.4125
686.633,1,-39.8465,1.8129,-1.4124
686.645,1,-39.8467,1.8128,-1.4122
686.656,1,-39.8467,1.8128,-1.4121
686.667,1,-39.8468,1.8128,-1.4119
686.678,1,-39.8470,1.8127,-1.4117
686.689,1,-39.8471,1.8126,-1.4115
686.700,1,-39.8473,1.8126,-1.4114
686.711,1,-39.8473,1.8126,-1.4112
686.722,1,-39.8474,1.8125,-1.4110
686.733,1,-39.8475,1.8125,-1.4108
686.744,1,-39.8476,1.8125,-1.4106
686.756,1,-39.8477,1.8125,-1.4104
686.767,1,-39.8477,1.8124,-1.4103
686.778,1,-39.8477,1.8124,-1.4101
686.789,1,-39.8477,1.8124,-1.4098
686.800,1,-39.8477,1.8123,-1.4096
686.811,1,-39.8478,1.8122,-1.4094
686.822,1,-39.8478,1.8121,-1.4092
686.834,1,-39.8478,1.8120,-1.4090
686.845,1,-39.8478,1.8118,-1.4088
686.856,1,-39.8477,1.8117,-1.4086
686.867,1,-39.8476,1.8115,-1.4083
686.878,1,-39.8475,1.8113,-1.4081
686.889,1,-39.8474,1.8112,-1.4078
686.900,1,-39.8473,1.8111,-1.4075
686.911,1,-39.8472,1.8110,-1.4073
686.922,1,-39.8471,1.8108,-1.4070
686.933,1,-39.8470,1.8107,-1.4067
686.944,1,-39.8469,1.8106,-1.4063
686.956,1,-39.8467,1.8106,-1.4060
686.967,1,-39.8465,1.8104,-1.4057
686.978,1,-39.8463,1.8103,-1.4054
686.989,1,-39.8461,1.8102,-1.4050
687.000,1,-39.8459,1.8100,-1.4047
687.011,1,-39.8456,1.8099,-1.4044
687.022,1,-39.8454,1.8098,-1.4040
687.033,1,-39.8451,1.8097,-1.4036
687.044,1,-39.8448,1.8096,-1.4033
687.056,1,-39.8445,1.8094,-1.4029
687.067,1,-39.8441,1.8093,-1.4025
687.079,1,-39.8438,1.8092,-1.4022
687.090,1,-39.8433,1.8090,-1.4018
687.102,1,-39.8429,1.8089,-1.4015
687.113,1,-39.8424,1.8087,-1.4011
687.125,1,-39.8420,1.8085,-1.4008
687.136,1,-39.8415,1.8084,-1.4005
687.147,1,-39.8411,1.8083,-1.4001
687.159,1,-39.8406,1.8081,-1.3997
687.170,1,-39.8400,1.8081,-1.3993
687.181,1,-39.8395,1.8080,-1.3989
687.193,1,-39.8388,1.8078,-1.3985
687.203,1,-39.8382,1.8077,-1.3980
687.215,1,-39.8377,1.8076,-1.3976
687.226,1,-39.8370,1.8075,-1.3972
687.237,1,-39.8364,1.8074,-1.3967
687.248,1,-39.8356,1.8072,-1.3963
687.259,1,-39.8349,1.8071,-1.3958
687.270,1,-39.8341,1.8069,-1.3953
687.281,1,-39.8333,1.8068,-1.3948
687.291,1,-39.8324,1.8067,-1.3942
687.302,1,-39.8315,1.8065,-1.3936
687.313,1,-39.8307,1.8063,-1.3929
687.324,1,-39.8298,1.8061,-1.3922
687.335,1,-39.8289,1.8058,-1.3915
687.346,1,-39.8280,1.8056,-1.3907
687.357,1,-39.8270,1.8054,-1.3899
687.369,1,-39.8260,1.8053,-1.3890
687.380,1,-39.8250,1.8051,-1.3881
687.392,1,-39.8239,1.8049,-1.3871
687.403,1,-39.8229,1.8047,-1.3862
687.414,1,-39.8219,1.8045,-1.3852
687.425,1,-39.8208,1.8042,-1.3842
687.436,1,-39.8197,1.8040,-1.3831
687.448,1,-39.8186,1.8037,-1.3820
687.459,1,-39.8175,1.8034,-1.3809
687.470,1,-39.8164,1.8032,-1.3798
687.481,1,-39.8153,1.8029,-1.3787
687.492,1,-39.8140,1.8026,-1.3774
687.503,1,-39.8128,1.8023,-1.3763
687.514,1,-39.8117,1.8019,-1.3750
687.525,1,-39.8106,1.8017,-1.3738
687.537,1,-39.8094,1.8014,-1.3726
687.548,1,-39.8082,1.8011,-1.3713
687.559,1,-39.8071,1.8010,-1.3701
687.570,1,-39.8058,1.8006,-1.3688
687.581,1,-39.8046,1.8005,-1.3675
687.592,1,-39.8034,1.8003,-1.3663
687.603,1,-39.8022,1.8002,-1.3649
687.615,1,-39.8009,1.8002,-1.3637
687.626,1,-39.7997,1.8002,-1.3623
687.637,1,-39.7985,1.8001,-1.3610
687.648,1,-39.7972,1.8000,-1.3596
687.659,1,-39.7961,1.7999,-1.3583
687.670,1,-39.7949,1.7996,-1.3570
687.682,1,-39.7938,1.7995,-1.3556
687.693,1,-39.7928,1.7992,-1.3542
687.704,1,-39.7919,1.7989,-1.3528
687.715,1,-39.7909,1.7985,-1.3514
687.726,1,-39.7901,1.7983,-1.3501
687.738,1,-39.7893,1.7979,-1.3486
687.748,1,-39.7884,1.7976,-1.3472
687.759,1,-39.7876,1.7972,-1.3458
687.770,1,-39.7870,1.7969,-1.3444
687.781,1,-39.7863,1.7965,-1.3432
687.792,1,-39.7857,1.7963,-1.3418
687.803,1,-39.7851,1.7960,-1.3406
687.815,1,-39.7844,1.7960,-1.3393
687.826,1,-39.7837,1.7961,-1.3381
687.838,1,-39.7829,1.7963,-1.3368
687.849,1,-39.7819,1.7964,-1.3357
687.859,1,-39.7810,1.7965,-1.3346
687.870,1,-39.7801,1.7966,-1.3335
687.881,1,-39.7792,1.7967,-1.3324
687.892,1,-39.7783,1.7967,-1.3315
687.903,1,-39.7775,1.7965,-1.3305
687.914,1,-39.7767,1.7962,-1.3296
687.925,1,-39.7761,1.7956,-1.3289
687.937,1,-39.7754,1.7949,-1.3282
687.947,1,-39.7748,1.7942,-1.3276
687.958,1,-39.7743,1.7935,-1.3271
687.969,1,-39.7738,1.7928,-1.3265
687.981,1,-39.7734,1.7922,-1.3262
687.992,1,-39.7729,1.7918,-1.3258
688.003,1,-39.7725,1.7918,-1.3256
688.014,1,-39.7720,1.7918,-1.3254
688.025,1,-39.7715,1.7917,-1.3253
688.036,1,-39.7711,1.7916,-1.3253
688.047,1,-39.7707,1.7915,-1.3253
688.059,1,-39.7703,1.7917,-1.3255
688.069,1,-39.7698,1.7919,-1.3257
688.080,1,-39.7693,1.7922,-1.3261
688.092,1,-39.7688,1.7925,-1.3266
688.103,1,-39.7683,1.7928,-1.3271
688.114,1,-39.7678,1.7929,-1.3277
688.125,1,-39.7672,1.7929,-1.3285
688.137,1,-39.7667,1.7929,-1.3293
688.148,1,-39.7661,1.7928,-1.3301
688.159,1,-39.7655,1.7927,-1.3309
688.170,1,-39.7649,1.7927,-1.3317
688.181,1,-39.7642,1.7925,-1.3325
688.192,1,-39.7635,1.7923,-1.3333
688.203,1,-39.7627,1.7921,-1.3341
688.214,1,-39.7620,1.7918,-1.3350
688.225,1,-39.7613,1.7912,-1.3359
688.236,1,-39.7606,1.7906,-1.3367
688.248,1,-39.7600,1.7898,-1.3376
688.259,1,-39.7594,1.7890,-1.3384
688.270,1,-39.7590,1.7881,-1.3393
688.282,1,-39.7586,1.7872,-1.3401
688.292,1,-39.7582,1.7864,-1.3410
688.304,1,-39.7579,1.7857,-1.3419
688.315,1,-39.7578,1.7849,-1.3427
688.326,1,-39.7579,1.7841,-1.3436
688.337,1,-39.7580,1.7835,-1.3446
688.348,1,-39.7582,1.7831,-1.3455
688.359,1,-39.7584,1.7827,-1.3466
688.373,1,-39.7587,1.7822,-1.3477
688.384,1,-39.7581,1.7828,-1.3488
688.395,1,-39.7562,1.7868,-1.3501
688.406,1,-39.7554,1.7913,-1.3516
688.418,1,-39.7547,1.7944,-1.3531
688.429,1,-39.7541,1.7954,-1.3547
688.440,1,-39.7534,1.7956,-1.3563
688.452,1,-39.7526,1.7954,-1.3580
688.463,1,-39.7517,1.7956,-1.3596
688.491,1,-39.7504,1.7960,-1.3616
688.499,1,-39.7486,1.7970,-1.3650
688.508,1,-39.7477,1.7974,-1.3669
688.516,1,-39.7469,1.7974,-1.3689
688.523,1,-39.7461,1.7971,-1.3707
688.535,1,-39.7451,1.7963,-1.3726
688.545,1,-39.7441,1.7954,-1.3744
688.557,1,-39.7431,1.7948,-1.3760
688.568,1,-39.7421,1.7945,-1.3778
688.579,1,-39.7409,1.7945,-1.3794
688.589,1,-39.7396,1.7946,-1.3811
688.601,1,-39.7384,1.7950,-1.3828
688.611,1,-39.7371,1.7955,-1.3843
688.623,1,-39.7355,1.7955,-1.3858
688.634,1,-39.7340,1.7958,-1.3871
688.645,1,-39.7325,1.7961,-1.3885
688.656,1,-39.7310,1.7962,-1.3898
688.667,1,-39.7295,1.7966,-1.3913
688.678,1,-39.7279,1.7966,-1.3925
688.690,1,-39.7263,1.7965,-1.3936
688.701,1,-39.7245,1.7962,-1.3946
688.712,1,-39.7228,1.7958,-1.3958
688.723,1,-39.7210,1.7955,-1.3970
688.734,1,-39.7192,1.7952,-1.3984
688.745,1,-39.7173,1.7952,-1.3999
688.756,1,-39.7154,1.7951,-1.4013
688.767,1,-39.7134,1.7951,-1.4025
688.778,1,-39.7114,1.7949,-1.4036
688.790,1,-39.7092,1.7947,-1.4050
688.800,1,-39.7068,1.7944,-1.4064
688.811,1,-39.7046,1.7943,-1.4079
688.822,1,-39.7022,1.7943,-1.4095
688.834,1,-39.7000,1.7942,-1.4109
688.845,1,-39.6978,1.7942,-1.4122
688.856,1,-39.6954,1.7942,-1.4136
688.867,1,-39.6931,1.7940,-1.4146
688.878,1,-39.6905,1.7938,-1.4160
688.889,1,-39.6880,1.7938,-1.4173
688.900,1,-39.6854,1.7937,-1.4188
688.911,1,-39.6828,1.7937,-1.4201
688.923,1,-39.6803,1.7937,-1.4215
688.934,1,-39.6776,1.7934,-1.4228
688.945,1,-39.6749,1.7931,-1.4239
688.957,1,-39.6721,1.7927,-1.4251
688.968,1,-39.6691,1.7923,-1.4263
688.978,1,-39.6660,1.7918,-1.4275
688.989,1,-39.6628,1.7914,-1.4289
689.001,1,-39.6597,1.7909,-1.4300
689.012,1,-39.6565,1.7903,-1.4310
689.023,1,-39.6533,1.7896,-1.4319
689.035,1,-39.6498,1.7890,-1.4328
689.046,1,-39.6463,1.7885,-1.4336
689.057,1,-39.6426,1.7881,-1.4345
689.068,1,-39.6388,1.7879,-1.4352
689.080,1,-39.6348,1.7876,-1.4357
689.092,1,-39.6308,1.7874,-1.4363
689.103,1,-39.6269,1.7875,-1.4365
689.114,1,-39.6227,1.7874,-1.4371
689.125,1,-39.6184,1.7876,-1.4373
689.136,1,-39.6139,1.7876,-1.4376
689.148,1,-39.6090,1.7874,-1.4380
689.158,1,-39.6042,1.7872,-1.4381
689.170,1,-39.5993,1.7869,-1.4382
689.181,1,-39.5944,1.7864,-1.4380
689.192,1,-39.5894,1.7859,-1.4381
689.203,1,-39.5845,1.7856,-1.4380
689.214,1,-39.5791,1.7850,-1.4381
689.225,1,-39.5734,1.7842,-1.4381
689.236,1,-39.5677,1.7836,-1.4379
689.247,1,-39.5617,1.7825,-1.4377
689.258,1,-39.5557,1.7815,-1.4374
689.269,1,-39.5498,1.7801,-1.4369
689.280,1,-39.5436,1.7789,-1.4365
689.291,1,-39.5376,1.7778,-1.4362
689.302,1,-39.5311,1.7765,-1.4358
689.314,1,-39.5243,1.7752,-1.4352
689.325,1,-39.5175,1.7737,-1.4347
689.336,1,-39.5105,1.7723,-1.4340
689.347,1,-39.5035,1.7707,-1.4331
689.359,1,-39.4963,1.7692,-1.4322
689.369,1,-39.4891,1.7678,-1.4314
689.380,1,-39.4818,1.7664,-1.4304
689.392,1,-39.4742,1.7652,-1.4295
689.403,1,-39.4663,1.7640,-1.4282
689.414,1,-39.4585,1.7628,-1.4270
689.425,1,-39.4508,1.7615,-1.4254
689.436,1,-39.4430,1.7603,-1.4239
689.447,1,-39.4353,1.7591,-1.4223
689.459,1,-39.4275,1.7582,-1.4207
689.470,1,-39.4197,1.7575,-1.4189
689.481,1,-39.4117,1.7572,-1.4169
689.492,1,-39.4035,1.7576,-1.4150
689.503,1,-39.3952,1.7581,-1.4126
689.514,1,-39.3870,1.7591,-1.4108
689.525,1,-39.3786,1.7604,-1.4088
689.537,1,-39.3702,1.7618,-1.4067
689.547,1,-39.3620,1.7633,-1.4049
689.558,1,-39.3540,1.7645,-1.4030
689.570,1,-39.3462,1.7655,-1.4013
689.580,1,-39.3385,1.7663,-1.3994
689.591,1,-39.3313,1.7673,-1.3980
689.603,1,-39.3241,1.7683,-1.3967
689.614,1,-39.3171,1.7693,-1.3956
689.625,1,-39.3103,1.7703,-1.3947
689.636,1,-39.3036,1.7712,-1.3939
689.647,1,-39.2970,1.7722,-1.3933
689.658,1,-39.2903,1.7734,-1.3930
689.669,1,-39.2837,1.7748,-1.3925
689.681,1,-39.2771,1.7761,-1.3924
689.692,1,-39.2706,1.7775,-1.3924
689.703,1,-39.2639,1.7789,-1.3924
689.714,1,-39.2574,1.7805,-1.3925
689.725,1,-39.2507,1.7820,-1.3926
689.736,1,-39.2440,1.7834,-1.3927
689.747,1,-39.2373,1.7846,-1.3927
689.758,1,-39.2303,1.7855,-1.3929
689.769,1,-39.2235,1.7865,-1.3932
689.780,1,-39.2164,1.7873,-1.3936
689.791,1,-39.2095,1.7878,-1.3939
689.802,1,-39.2027,1.7881,-1.3941
689.813,1,-39.1957,1.7881,-1.3945
689.825,1,-39.1888,1.7880,-1.3947
689.836,1,-39.1817,1.7878,-1.3950
689.847,1,-39.1743,1.7873,-1.3954
689.859,1,-39.1668,1.7865,-1.3958
689.869,1,-39.1591,1.7859,-1.3964
689.880,1,-39.1516,1.7850,-1.3969
689.891,1,-39.1438,1.7841,-1.3975
689.902,1,-39.1360,1.7831,-1.3980
689.914,1,-39.1278,1.7819,-1.3988
689.925,1,-39.1195,1.7807,-1.3995
689.936,1,-39.1112,1.7792,-1.4004
689.947,1,-39.1027,1.7776,-1.4014
689.958,1,-39.0944,1.7759,-1.4023
689.970,1,-39.0861,1.7741,-1.4035
689.980,1,-39.0776,1.7724,-1.4047
689.991,1,-39.0692,1.7705,-1.4059
690.003,1,-39.0605,1.7687,-1.4074
690.014,1,-39.0518,1.7670,-1.4091
690.025,1,-39.0428,1.7655,-1.4109
690.036,1,-39.0339,1.7641,-1.4128
690.046,1,-39.0250,1.7628,-1.4149
690.058,1,-39.0159,1.7616,-1.4171
690.069,1,-39.0069,1.7605,-1.4193
690.080,1,-38.9976,1.7598,-1.4215
690.091,1,-38.9883,1.7593,-1.4240
690.102,1,-38.9787,1.7594,-1.4266
690.113,1,-38.9693,1.7594,-1.4291
690.124,1,-38.9597,1.7598,-1.4316
690.135,1,-38.9499,1.7607,-1.4342
690.146,1,-38.9402,1.7627,-1.4368
690.157,1,-38.9305,1.7648,-1.4394
690.168,1,-38.9208,1.7670,-1.4421
690.179,1,-38.9111,1.7691,-1.4445
690.190,1,-38.9013,1.7715,-1.4469
690.201,1,-38.8917,1.7736,-1.4490
690.212,1,-38.8823,1.7755,-1.4512
690.223,1,-38.8732,1.7772,-1.4531
690.235,1,-38.8640,1.7787,-1.4550
690.245,1,-38.8550,1.7801,-1.4568
690.257,1,-38.8462,1.7812,-1.4584
690.268,1,-38.8372,1.7824,-1.4598
690.279,1,-38.8284,1.7836,-1.4610
690.290,1,-38.8197,1.7850,-1.4620
690.302,1,-38.8112,1.7861,-1.4628
690.313,1,-38.8026,1.7873,-1.4635
690.324,1,-38.7941,1.7889,-1.4643
690.335,1,-38.7854,1.7905,-1.4649
690.346,1,-38.7768,1.7922,-1.4655
690.357,1,-38.7682,1.7936,-1.4660
690.368,1,-38.7596,1.7949,-1.4663
690.379,1,-38.7510,1.7958,-1.4666
690.390,1,-38.7422,1.7966,-1.4670
690.402,1,-38.7334,1.7973,-1.4674
690.413,1,-38.7246,1.7978,-1.4677
690.425,1,-38.7157,1.7980,-1.4679
690.435,1,-38.7068,1.7982,-1.4682
690.447,1,-38.6978,1.7980,-1.4683
690.458,1,-38.6887,1.7976,-1.4683
690.469,1,-38.6796,1.7969,-1.4685
690.480,1,-38.6703,1.7960,-1.4686
690.492,1,-38.6608,1.7950,-1.4687
690.503,1,-38.6515,1.7939,-1.4689
690.514,1,-38.6419,1.7925,-1.4689
690.525,1,-38.6322,1.7910,-1.4688
690.535,1,-38.6224,1.7895,-1.4688
690.547,1,-38.6125,1.7878,-1.4686
690.558,1,-38.6024,1.7859,-1.4684
690.569,1,-38.5922,1.7839,-1.4681
690.580,1,-38.5821,1.7817,-1.4677
690.591,1,-38.5720,1.7795,-1.4673
690.602,1,-38.5619,1.7771,-1.4666
690.613,1,-38.5516,1.7747,-1.4659
690.625,1,-38.5412,1.7724,-1.4651
690.635,1,-38.5306,1.7702,-1.4642
690.647,1,-38.5200,1.7682,-1.4632
690.658,1,-38.5091,1.7665,-1.4621
690.669,1,-38.4984,1.7648,-1.4609
690.680,1,-38.4878,1.7632,-1.4594
690.691,1,-38.4768,1.7616,-1.4579
690.702,1,-38.4658,1.7602,-1.4561
690.713,1,-38.4548,1.7590,-1.4545
690.724,1,-38.4439,1.7580,-1.4527
690.735,1,-38.4329,1.7574,-1.4508
690.747,1,-38.4218,1.7581,-1.4491
690.758,1,-38.4110,1.7590,-1.4475
690.769,1,-38.4000,1.7604,-1.4461
690.780,1,-38.3890,1.7618,-1.4446
690.791,1,-38.3777,1.7641,-1.4434
690.802,1,-38.3667,1.7666,-1.4422
690.813,1,-38.3558,1.7689,-1.4412
690.824,1,-38.3455,1.7706,-1.4403
690.835,1,-38.3355,1.7713,-1.4396
690.846,1,-38.3256,1.7719,-1.4389
690.858,1,-38.3160,1.7731,-1.4387
690.869,1,-38.3064,1.7748,-1.4389
690.880,1,-38.2967,1.7766,-1.4391
690.891,1,-38.2871,1.7784,-1.4395
690.902,1,-38.2777,1.7803,-1.4397
690.913,1,-38.2681,1.7823,-1.4403
690.924,1,-38.2584,1.7843,-1.4408
690.935,1,-38.2486,1.7863,-1.4414
690.946,1,-38.2388,1.7882,-1.4421
690.958,1,-38.2294,1.7898,-1.4428
690.968,1,-38.2199,1.7911,-1.4436
690.979,1,-38.2105,1.7922,-1.4443
690.990,1,-38.2010,1.7927,-1.4452
691.001,1,-38.1916,1.7931,-1.4460
691.012,1,-38.1821,1.7932,-1.4468
691.024,1,-38.1726,1.7931,-1.4477
691.035,1,-38.1630,1.7930,-1.4486
691.046,1,-38.1533,1.7927,-1.4494
691.057,1,-38.1437,1.7922,-1.4504
691.069,1,-38.1340,1.7917,-1.4513
691.080,1,-38.1242,1.7907,-1.4522
691.091,1,-38.1144,1.7895,-1.4531
691.102,1,-38.1045,1.7883,-1.4538
691.113,1,-38.0945,1.7867,-1.4547
691.124,1,-38.0847,1.7854,-1.4556
691.135,1,-38.0747,1.7835,-1.4566
691.146,1,-38.0645,1.7816,-1.4576
691.157,1,-38.0544,1.7797,-1.4586
691.168,1,-38.0443,1.7773,-1.4595
691.179,1,-38.0342,1.7749,-1.4605
691.191,1,-38.0240,1.7725,-1.4616
691.201,1,-38.0138,1.7700,-1.4627
691.213,1,-38.0034,1.7675,-1.4639
691.224,1,-37.9930,1.7654,-1.4650
691.235,1,-37.9824,1.7635,-1.4662
691.247,1,-37.9718,1.7619,-1.4674
691.258,1,-37.9613,1.7603,-1.4687
691.269,1,-37.9506,1.7587,-1.4701
691.280,1,-37.9399,1.7574,-1.4715
691.291,1,-37.9289,1.7564,-1.4731
691.302,1,-37.9179,1.7560,-1.4747
691.313,1,-37.9068,1.7563,-1.4764
691.324,1,-37.8957,1.7569,-1.4780
691.335,1,-37.8844,1.7582,-1.4798
691.346,1,-37.8732,1.7602,-1.4816
691.357,1,-37.8621,1.7622,-1.4834
691.369,1,-37.8507,1.7644,-1.4851
691.380,1,-37.8397,1.7666,-1.4867
691.391,1,-37.8288,1.7684,-1.4884
691.402,1,-37.8185,1.7698,-1.4897
691.414,1,-37.8085,1.7710,-1.4911
691.425,1,-37.7987,1.7720,-1.4922
691.436,1,-37.7893,1.7732,-1.4933
691.447,1,-37.7800,1.7747,-1.4942
691.458,1,-37.7708,1.7763,-1.4949
691.469,1,-37.7616,1.7780,-1.4954
691.481,1,-37.7528,1.7798,-1.4955
