timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
577.928,1,-39.7690,1.6712,-1.0880
577.943,1,-39.7690,1.6714,-1.0878
577.952,1,-39.7692,1.6717,-1.0875
577.960,1,-39.7693,1.6718,-1.0872
577.970,1,-39.7695,1.6720,-1.0870
577.981,1,-39.7698,1.6720,-1.0869
577.993,1,-39.7702,1.6720,-1.0867
578.007,1,-39.7705,1.6720,-1.0867
578.026,1,-39.7710,1.6720,-1.0867
578.035,1,-39.7714,1.6720,-1.0868
578.043,1,-39.7717,1.6720,-1.0869
578.051,1,-39.7722,1.6722,-1.0871
578.074,1,-39.7727,1.6723,-1.0874
578.084,1,-39.7735,1.6724,-1.0878
578.093,1,-39.7739,1.6726,-1.0881
578.109,1,-39.7745,1.6728,-1.0883
578.120,1,-39.7749,1.6730,-1.0888
578.132,1,-39.7753,1.6732,-1.0892
578.143,1,-39.7758,1.6732,-1.0897
578.155,1,-39.7763,1.6733,-1.0901
578.166,1,-39.7768,1.6734,-1.0907
578.178,1,-39.7773,1.6734,-1.0912
578.189,1,-39.7779,1.6735,-1.0917
578.201,1,-39.7783,1.6734,-1.0922
578.212,1,-39.7787,1.6735,-1.0927
578.224,1,-39.7791,1.6735,-1.0933
578.235,1,-39.7794,1.6737,-1.0938
578.246,1,-39.7796,1.6738,-1.0943
578.258,1,-39.7798,1.6739,-1.0948
578.269,1,-39.7799,1.6741,-1.0953
578.280,1,-39.7800,1.6743,-1.0959
578.291,1,-39.7800,1.6745,-1.0964
578.303,1,-39.7800,1.6747,-1.0969
578.314,1,-39.7800,1.6748,-1.0973
578.325,1,-39.7798,1.6750,-1.0978
578.336,1,-39.7798,1.6751,-1.0982
578.347,1,-39.7796,1.6753,-1.0986
578.359,1,-39.7793,1.6754,-1.0990
578.370,1,-39.7790,1.6755,-1.0993
578.381,1,-39.7786,1.6756,-1.0997
578.392,1,-39.7782,1.6757,-1.0999
578.403,1,-39.7776,1.6758,-1.1001
578.414,1,-39.7771,1.6759,-1.1001
578.425,1,-39.7765,1.6760,-1.1002
578.436,1,-39.7759,1.6760,-1.1003
578.447,1,-39.7750,1.6761,-1.1003
578.458,1,-39.7741,1.6761,-1.1003
578.470,1,-39.7732,1.6762,-1.1003
578.482,1,-39.7722,1.6762,-1.1002
578.493,1,-39.7711,1.6763,-1.1002
