timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
162.017,1,-39.6687,1.6984,-1.0960
162.170,1,-39.6674,1.6978,-1.0965
162.211,1,-39.6652,1.6975,-1.0977
162.234,1,-39.6634,1.6978,-1.0984
162.261,1,-39.6618,1.6981,-1.0990
162.282,1,-39.6603,1.6982,-1.0997
162.304,1,-39.6588,1.6981,-1.1005
162.325,1,-39.6573,1.6978,-1.1014
162.347,1,-39.6559,1.6974,-1.1025
162.369,1,-39.6545,1.6968,-1.1037
162.390,1,-39.6533,1.6963,-1.1049
162.412,1,-39.6522,1.6956,-1.1062
162.432,1,-39.6519,1.6951,-1.1072
162.454,1,-39.6502,1.6940,-1.1094
162.476,1,-39.6496,1.6936,-1.1103
162.500,1,-39.6473,1.6924,-1.1127
162.524,1,-39.6453,1.6916,-1.1144
162.547,1,-39.6429,1.6907,-1.1164
162.568,1,-39.6404,1.6899,-1.1185
162.590,1,-39.6393,1.6894,-1.1197
162.612,1,-39.6368,1.6886,-1.1219
162.634,1,-39.6341,1.6880,-1.1242
162.658,1,-39.6299,1.6875,-1.1273
162.680,1,-39.6265,1.6873,-1.1297
162.703,1,-39.6228,1.6871,-1.1322
162.724,1,-39.6190,1.6864,-1.1350
162.746,1,-39.6152,1.6857,-1.1378
162.768,1,-39.6115,1.6849,-1.1404
162.789,1,-39.6076,1.6844,-1.1429
162.813,1,-39.6036,1.6840,-1.1451
162.835,1,-39.5994,1.6839,-1.1470
162.863,1,-39.5929,1.6840,-1.1492
162.884,1,-39.5886,1.6844,-1.1501
162.909,1,-39.5796,1.6844,-1.1516
162.931,1,-39.5748,1.6837,-1.1517
162.953,1,-39.5699,1.6825,-1.1517
162.972,1,-39.5649,1.6811,-1.1516
162.993,1,-39.5597,1.6799,-1.1515
163.016,1,-39.5540,1.6781,-1.1512
163.038,1,-39.5483,1.6756,-1.1507
163.061,1,-39.5420,1.6741,-1.1500
163.084,1,-39.5351,1.6736,-1.1491
163.108,1,-39.5279,1.6716,-1.1482
163.131,1,-39.5202,1.6703,-1.1474
163.156,1,-39.5123,1.6695,-1.1464
163.178,1,-39.5048,1.6681,-1.1456
163.203,1,-39.4978,1.6654,-1.1440
163.227,1,-39.4913,1.6624,-1.1416
163.251,1,-39.4841,1.6604,-1.1389
163.275,1,-39.4755,1.6604,-1.1357
