C:\Users\Public\Documents\Novel Studio\load_data\2025-12-17\loadapp_2025-12-17_16-34-17-664.load
Comment s21bvr
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
3.860	201.690	179.280	171.810	552.780	3.860	107.400	87.000	147.000	341.400	3.860		
3.870	200.000	176.800	172.000	548.800	3.870	109.800	87.000	147.000	343.800	3.870		
3.880	200.000	176.800	174.400	551.200	3.880	107.400	90.000	150.000	347.400	3.880		
3.890	196.800	180.000	174.400	551.200	3.890	107.400	90.000	150.000	347.400	3.890		
3.900	196.800	176.800	174.400	548.000	3.900	107.260	89.900	149.420	346.580	3.900		
3.910	194.400	176.800	172.000	543.200	3.910	109.740	89.900	149.420	349.060	3.910		
3.920	194.400	176.800	176.800	548.000	3.920	107.260	89.900	149.420	346.580	3.920		
3.930	194.400	180.000	174.400	548.800	3.930	109.740	89.900	149.420	349.060	3.930		
3.940	194.400	176.800	174.400	545.600	3.940	109.740	89.900	149.420	349.060	3.940		
3.950	192.000	176.800	176.800	545.600	3.950	107.260	92.380	151.900	351.540	3.950		
3.960	192.000	180.000	176.800	548.800	3.960	109.740	89.900	149.420	349.060	3.960		
3.970	189.600	176.800	176.800	543.200	3.970	109.740	89.900	149.420	349.060	3.970		
3.980	189.600	176.800	176.800	543.200	3.980	109.740	92.380	149.420	351.540	3.980		
3.990	187.200	176.800	176.800	540.800	3.990	112.220	92.380	149.420	354.020	3.990		
4.000	187.200	174.400	174.400	536.000	4.000	109.740	92.380	149.420	351.540	4.000		
4.010	184.800	174.400	176.800	536.000	4.010	112.220	94.860	151.900	358.980	4.010		
4.020	185.000	176.860	176.860	538.720	4.020	112.220	94.860	151.900	358.980	4.020		
4.030	182.040	172.420	176.860	531.320	4.030	112.220	97.340	151.900	361.460	4.030		
4.040	182.040	174.640	176.860	533.540	4.040	114.700	97.340	155.000	367.040	4.040		
4.050	176.860	174.640	176.860	528.360	4.050	114.700	99.820	155.000	369.520	4.050		
4.060	176.860	172.420	179.820	529.100	4.060	117.180	99.820	155.000	372.000	4.060		
4.070	174.640	172.420	179.820	526.880	4.070	117.180	99.820	155.000	372.000	4.070		
4.080	172.420	172.420	179.820	524.660	4.080	119.660	102.300	155.000	376.960	4.080		
4.090	169.460	172.420	179.820	521.700	4.090	119.660	104.780	155.000	379.440	4.090		
4.100	167.240	172.420	182.040	521.700	4.100	119.660	102.300	155.000	376.960	4.100		
4.110	167.240	172.420	179.820	519.480	4.110	122.140	107.260	151.900	381.300	4.110		
4.120	164.280	172.420	185.000	521.700	4.120	122.140	104.780	151.900	378.820	4.120		
4.130	162.060	169.460	185.000	516.520	4.130	124.620	104.780	151.900	381.300	4.130		
4.140	162.060	172.420	185.000	519.480	4.140	124.620	104.780	149.420	378.820	4.140		
4.150	159.840	172.420	185.000	517.260	4.150	124.620	107.260	149.420	381.300	4.150		
4.160	159.840	172.420	185.000	517.260	4.160	124.620	107.260	151.900	383.780	4.160		
4.170	157.500	172.500	187.500	517.500	4.170	124.620	107.260	151.900	383.780	4.170		
4.180	157.500	169.500	184.500	511.500	4.180	124.620	107.260	151.900	383.780	4.180		
4.190	154.500	169.500	187.500	511.500	4.190	124.620	107.260	151.900	383.780	4.190		
4.200	154.500	169.500	184.500	508.500	4.200	124.620	107.260	151.900	383.780	4.200		
4.210	154.500	169.500	184.500	508.500	4.210	127.100	109.740	151.900	388.740	4.210		
4.220	154.500	169.500	187.500	511.500	4.220	127.100	109.740	151.900	388.740	4.220		
4.230	154.500	169.500	187.500	511.500	4.230	127.100	109.740	151.900	388.740	4.230		
4.240	154.500	167.250	184.500	506.250	4.240	127.100	109.740	155.000	391.840	4.240		
4.250	154.500	169.500	184.500	508.500	4.250	127.100	109.740	155.000	391.840	4.250		
4.260	154.500	167.250	184.500	506.250	4.260	129.580	109.740	155.000	394.320	4.260		
4.270	154.500	167.250	184.500	506.250	4.270	127.100	112.220	155.000	394.320	4.270		
4.280	152.250	167.250	184.500	504.000	4.280	129.580	109.740	155.000	394.320	4.280		
4.290	152.250	167.250	187.500	507.000	4.290	129.580	112.220	151.900	393.700	4.290		
4.300	152.250	167.250	187.500	507.000	4.300	129.580	112.220	155.000	396.800	4.300		
4.310	150.000	167.250	184.500	501.750	4.310	132.060	112.220	151.900	396.180	4.310		
4.320	150.000	167.250	187.500	504.750	4.320	132.060	114.700	151.900	398.660	4.320		
4.330	150.000	165.000	184.500	499.500	4.330	132.060	112.220	151.900	396.180	4.330		
4.340	147.000	165.000	184.500	496.500	4.340	132.060	114.700	151.900	398.660	4.340		
4.350	147.000	165.000	187.500	499.500	4.350	131.950	114.400	152.100	398.450	4.350		
4.360	150.000	165.000	184.500	499.500	4.360	134.550	114.400	152.100	401.050	4.360		
4.370	150.000	165.000	182.250	497.250	4.370	131.950	114.400	152.100	398.450	4.370		
4.380	147.000	165.000	184.500	496.500	4.380	131.950	117.000	152.100	401.050	4.380		
4.390	147.000	165.000	182.250	494.250	4.390	134.550	114.400	154.700	403.650	4.390		
4.400	147.000	162.000	184.500	493.500	4.400	134.550	117.000	154.700	406.250	4.400		
4.410	150.000	162.000	182.250	494.250	4.410	134.550	117.000	154.700	406.250	4.410		
4.420	147.000	159.750	182.250	489.000	4.420	134.550	117.000	157.300	408.850	4.420		
4.430	147.000	159.750	180.000	486.750	4.430	134.550	117.000	157.300	408.850	4.430		
4.440	147.000	159.750	182.250	489.000	4.440	134.550	119.600	157.300	411.450	4.440		
4.450	147.000	159.750	180.000	486.750	4.450	134.550	119.600	159.900	414.050	4.450		
4.460	147.000	159.750	180.000	486.750	4.460	134.550	119.600	159.900	414.050	4.460		
4.470	149.760	156.960	180.000	486.720	4.470	134.550	119.600	159.900	414.050	4.470		
4.480	149.760	156.960	180.000	486.720	4.480	134.550	119.600	162.500	416.650	4.480		
4.490	149.760	156.960	177.120	483.840	4.490	134.550	122.200	162.500	419.250	4.490		
4.500	151.920	154.800	177.120	483.840	4.500	134.400	122.500	162.400	419.300	4.500		
4.510	151.920	154.800	177.120	483.840	4.510	134.400	119.700	164.500	418.600	4.510		
4.520	151.920	154.800	174.960	481.680	4.520	134.400	122.500	164.500	421.400	4.520		
4.530	151.920	151.920	172.080	475.920	4.530	134.400	119.700	164.500	418.600	4.530		
4.540	154.800	151.920	169.920	476.640	4.540	134.400	119.700	167.300	421.400	4.540		
4.550	154.800	149.760	169.920	474.480	4.550	132.300	122.500	167.300	422.100	4.550		
4.560	156.960	149.760	167.040	473.760	4.560	134.400	119.700	167.300	421.400	4.560		
4.570	156.960	149.760	164.880	471.600	4.570	132.300	122.500	169.400	424.200	4.570		
4.580	159.840	146.880	164.880	471.600	4.580	132.300	122.500	169.400	424.200	4.580		
4.590	159.840	146.880	162.000	468.720	4.590	132.300	122.500	169.400	424.200	4.590		
4.600	162.000	146.880	159.840	468.720	4.600	132.300	119.700	172.200	424.200	4.600		
4.610	164.880	146.880	159.840	471.600	4.610	132.300	122.500	175.000	429.800	4.610		
4.620	164.910	144.900	159.390	469.200	4.620	132.300	119.700	175.000	427.000	4.620		
4.630	164.910	144.900	159.390	469.200	4.630	132.300	122.500	175.000	429.800	4.630		
4.640	166.980	144.900	157.320	469.200	4.640	129.500	122.500	175.000	427.000	4.640		
