C:\Users\Public\Documents\Novel Studio\load_data\2025-12-17\loadapp_2025-12-17_16-26-10-699.load
Comment s21b
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.090	0.000	4.440	42.180	46.620	4.090	741.480	240.480	0.000	981.960	4.090		
4.100	0.000	2.220	42.180	44.400	4.100	768.200	223.780	0.000	991.980	4.100		
4.110	12.210	6.660	36.630	55.500	4.110	794.920	207.080	0.000	1002.000	4.110		
4.120	52.170	9.990	34.410	96.570	4.120	811.620	190.380	0.000	1002.000	4.120		
4.130	96.570	14.430	34.410	145.410	4.130	824.980	173.680	0.000	998.660	4.130		
4.140	126.540	16.650	36.630	179.820	4.140	835.000	156.980	0.000	991.980	4.140		
4.150	164.280	19.980	36.630	220.890	4.150	831.660	136.940	0.000	968.600	4.150		
4.160	216.450	24.420	36.630	277.500	4.160	818.300	120.240	0.000	938.540	4.160		
4.170	277.500	29.970	39.960	347.430	4.170	801.600	106.880	0.000	908.480	4.170		
4.180	331.100	36.550	40.850	408.500	4.180	768.200	90.180	0.000	858.380	4.180		
4.190	389.150	49.450	47.300	485.900	4.190	714.760	76.820	0.000	791.580	4.190		
4.200	440.750	70.950	53.750	565.450	4.200	630.000	57.960	0.000	687.960	4.200		
4.210	473.000	98.900	58.050	629.950	4.210	526.680	45.360	0.000	572.040	4.210		
4.220	479.450	116.100	66.650	662.200	4.220	415.800	30.240	0.000	446.040	4.220		
4.230	468.700	126.850	73.100	668.650	4.230	304.920	17.640	0.000	322.560	4.230		
4.240	462.250	139.750	79.550	681.550	4.240	216.720	5.040	0.000	221.760	4.240		
4.250	466.550	146.200	92.450	705.200	4.250	146.160	0.000	0.000	146.160	4.250		
4.260	479.450	161.250	96.750	737.450	4.260	90.720	0.000	0.000	90.720	4.260		
4.270	498.800	176.300	107.500	782.600	4.270	47.880	0.000	0.000	47.880	4.270		
4.280	513.850	187.050	111.800	812.700	4.280	20.160	0.000	0.000	20.160	4.280		
4.290	526.750	193.500	111.800	832.050	4.290	15.120	0.000	0.000	15.120	4.290		
4.300	533.200	199.950	113.950	847.100	4.300	10.080	0.000	0.000	10.080	4.300		
4.310	537.500	204.250	113.950	855.700	4.310	7.560	0.000	0.000	7.560	4.310		
4.320	533.200	206.400	116.100	855.700	4.320	5.040	0.000	0.000	5.040	4.320		
4.330	525.000	210.000	119.700	854.700	4.330	5.040	0.000	0.000	5.040	4.330		
4.340	512.400	210.000	121.800	844.200	4.340	5.040	0.000	0.000	5.040	4.340		
4.350	495.600	212.100	121.800	829.500	4.350	5.000	0.000	0.000	5.000	4.350		
4.360	480.900	212.100	121.800	814.800	4.360	2.500	0.000	0.000	2.500	4.360		
4.370	464.100	214.200	128.100	806.400	4.370	2.500	0.000	0.000	2.500	4.370		
4.380	443.100	218.400	128.100	789.600	4.380	0.000	0.000	0.000	0.000	4.380		
4.390	420.000	226.800	138.600	785.400	4.390	0.000	0.000	0.000	0.000	4.390		
4.400	394.800	233.100	147.000	774.900	4.400	0.000	0.000	0.000	0.000	4.400		
4.410	371.700	243.600	157.500	772.800	4.410	0.000	0.000	0.000	0.000	4.410		
4.420	348.600	252.000	168.000	768.600	4.420	0.000	0.000	0.000	0.000	4.420		
4.430	321.300	262.500	184.800	768.600	4.430	0.000	0.000	0.000	0.000	4.430		
4.440	298.200	270.900	197.400	766.500	4.440	0.000	0.000	0.000	0.000	4.440		
4.450	277.200	281.400	212.100	770.700	4.450	0.000	0.000	0.000	0.000	4.450		
4.460	256.200	285.600	226.800	768.600	4.460	0.000	0.000	0.000	0.000	4.460		
4.470	237.300	296.100	243.600	777.000	4.470	0.000	0.000	0.000	0.000	4.470		
4.480	212.940	304.200	262.080	779.220	4.480	0.000	0.000	0.000	0.000	4.480		
4.490	196.560	311.220	278.460	786.240	4.490	0.000	0.000	0.000	0.000	4.490		
4.500	177.840	315.900	297.180	790.920	4.500	0.000	0.000	0.000	0.000	4.500		
4.510	161.460	322.920	315.900	800.280	4.510	0.000	0.000	0.000	0.000	4.510		
4.520	147.420	329.940	336.960	814.320	4.520	0.000	0.000	0.000	0.000	4.520		
4.530	131.040	334.620	355.680	821.340	4.530	0.000	0.000	0.000	0.000	4.530		
4.540	117.000	339.300	374.400	830.700	4.540	0.000	0.000	0.000	0.000	4.540		
4.550	100.620	339.300	402.480	842.400	4.550	0.000	0.000	0.000	0.000	4.550		
4.560	88.920	341.640	425.880	856.440	4.560	0.000	0.000	0.000	0.000	4.560		
4.570	77.220	339.300	449.280	865.800	4.570	0.000	0.000	0.000	0.000	4.570		
4.580	63.180	336.960	472.680	872.820	4.580	0.000	0.000	0.000	0.000	4.580		
4.590	56.160	332.280	498.420	886.860	4.590	0.000	0.000	0.000	0.000	4.590		
4.600	49.140	322.920	528.840	900.900	4.600	0.000	0.000	0.000	0.000	4.600		
4.610	44.460	318.240	556.920	919.620	4.610	0.000	0.000	0.000	0.000	4.610		
4.620	37.440	311.220	585.000	933.660	4.620	0.000	0.000	0.000	0.000	4.620		
4.630	29.360	297.270	623.900	950.530	4.630	0.000	0.000	0.000	0.000	4.630		
4.640	22.020	282.590	656.930	961.540	4.640	0.000	0.000	0.000	0.000	4.640		
4.650	18.350	267.910	689.960	976.220	4.650	0.000	0.000	0.000	0.000	4.650		
4.660	11.010	253.230	722.990	987.230	4.660	0.000	0.000	0.000	0.000	4.660		
4.670	7.340	234.880	752.350	994.570	4.670	0.000	0.000	0.000	0.000	4.670		
4.680	7.340	216.530	785.380	1009.250	4.680	2.180	0.000	0.000	2.180	4.680		
4.690	3.670	205.520	814.740	1023.930	4.690	2.180	0.000	0.000	2.180	4.690		
4.700	0.000	187.170	844.100	1031.270	4.700	0.000	4.360	2.180	6.540	4.700		
4.710	0.000	172.490	869.790	1042.280	4.710	0.000	8.720	63.220	71.940	4.710		
4.720	0.000	154.140	891.810	1045.950	4.720	0.000	17.440	111.180	128.620	4.720		
4.730	0.000	139.460	906.490	1045.950	4.730	0.000	21.800	139.520	161.320	4.730		
4.740	0.000	128.450	917.500	1045.950	4.740	0.000	23.980	191.840	215.820	4.740		
4.750	0.000	117.440	910.160	1027.600	4.750	0.000	30.520	281.220	311.740	4.750		
4.760	0.000	102.760	902.820	1005.580	4.760	8.720	43.600	374.960	427.280	4.760		
4.770	0.000	91.750	884.470	976.220	4.770	19.620	69.760	453.440	542.820	4.770		
4.780	0.000	78.660	855.000	933.660	4.780	37.060	102.460	518.840	658.360	4.780		
4.790	0.000	64.980	810.540	875.520	4.790	54.500	119.900	545.000	719.400	4.790		
4.800	0.000	54.720	748.980	803.700	4.800	64.790	121.220	522.500	708.510	4.800		
4.810	0.000	44.460	666.900	711.360	4.810	73.150	121.220	489.060	683.430	4.810		
4.820	0.000	34.200	564.300	598.500	4.820	81.510	127.490	466.070	675.070	4.820		
4.830	0.000	23.940	454.860	478.800	4.830	91.960	133.760	461.890	687.610	4.830		
4.840	0.000	10.260	331.740	342.000	4.840	98.230	144.210	472.340	714.780	4.840		
4.850	0.000	6.840	222.300	229.140	4.850	106.590	150.480	480.700	737.770	4.850		
4.860	0.000	0.000	150.480	150.480	4.860	114.950	160.930	491.150	767.030	4.860		
4.870	0.000	0.000	99.180	99.180	4.870	119.130	169.290	503.690	792.110	4.870		
4.880	0.000	0.000	71.820	71.820	4.880	121.220	175.560	514.140	810.920	4.880		
4.890	0.000	0.000	61.560	61.560	4.890	127.490	183.920	514.140	825.550	4.890		
4.900	0.000	0.000	54.720	54.720	4.900	129.580	192.280	514.140	836.000	4.900		
4.910	0.000	0.000	54.720	54.720	4.910	133.760	196.460	505.780	836.000	4.910		
4.920	0.000	0.000	54.720	54.720	4.920	135.850	198.550	491.150	825.550	4.920		
4.930	0.000	0.000	52.500	52.500	4.930	135.850	198.550	474.430	808.830	4.930		
4.940	0.000	0.000	52.500	52.500	4.940	137.940	200.640	455.620	794.200	4.940		
4.950	0.000	0.000	52.500	52.500	4.950	140.940	207.060	435.000	783.000	4.950		
4.960	0.000	0.000	49.980	49.980	4.960	146.160	208.800	414.120	769.080	4.960		
4.970	0.000	0.000	49.980	49.980	4.970	151.380	214.020	394.980	760.380	4.970		
4.980	0.000	0.000	49.980	49.980	4.980	158.340	220.980	374.100	753.420	4.980		
4.990	0.000	0.000	49.980	49.980	4.990	167.040	229.680	351.480	748.200	4.990		
5.000	0.000	0.000	47.460	47.460	5.000	177.480	234.900	328.860	741.240	5.000		
5.010	0.000	0.000	47.460	47.460	5.010	186.180	243.600	306.240	736.020	5.010		
5.020	0.000	0.000	47.460	47.460	5.020	196.620	254.040	281.880	732.540	5.020		
5.030	0.000	0.000	44.940	44.940	5.030	212.280	261.000	254.040	727.320	5.030		
5.040	0.000	0.000	47.460	47.460	5.040	226.200	271.440	229.680	727.320	5.040		
5.050	0.000	0.000	44.940	44.940	5.050	243.600	278.400	203.580	725.580	5.050		
5.060	0.000	0.000	44.940	44.940	5.060	259.260	283.620	180.960	723.840	5.060		
5.070	0.000	0.000	42.420	42.420	5.070	276.660	292.320	158.340	727.320	5.070		
5.080	0.000	0.000	42.480	42.480	5.080	292.320	295.800	140.940	729.060	5.080		
5.090	0.000	0.000	45.000	45.000	5.090	309.720	299.280	121.800	730.800	5.090		
5.100	0.000	0.000	42.480	42.480	5.100	328.900	301.070	101.200	731.170	5.100		
5.110	0.000	0.000	42.480	42.480	5.110	351.670	303.600	86.020	741.290	5.110		
5.120	0.000	0.000	42.480	42.480	5.120	369.380	303.600	73.370	746.350	5.120		
5.130	0.000	0.000	42.480	42.480	5.130	389.620	306.130	63.250	759.000	5.130		
5.140	0.000	0.000	39.960	39.960	5.140	409.860	303.600	55.660	769.120	5.140		
5.150	0.000	0.000	42.480	42.480	5.150	430.100	303.600	48.070	781.770	5.150		
5.160	0.000	0.000	39.960	39.960	5.160	450.340	301.070	40.480	791.890	5.160		
5.170	0.000	0.000	39.960	39.960	5.170	470.580	296.010	35.420	802.010	5.170		
5.180	0.000	0.000	39.960	39.960	5.180	493.350	290.950	27.830	812.130	5.180		
5.190	0.000	0.000	37.440	37.440	5.190	513.590	285.890	20.240	819.720	5.190		
5.200	0.000	0.000	37.440	37.440	5.200	533.830	278.300	15.180	827.310	5.200		
5.210	0.000	0.000	37.440	37.440	5.210	556.600	273.240	7.590	837.430	5.210		
5.220	0.000	0.000	37.440	37.440	5.220	579.370	265.650	2.530	847.550	5.220		
5.230	0.000	0.000	37.000	37.000	5.230	604.670	258.060	0.000	862.730	5.230		
